Date,Open,High,Low,Close,Volume,Adj Close
2014-02-20,96.510002,97.519997,95.300003,96.919998,7718400,87.235622
2014-02-21,97.110001,97.949997,96.919998,97.50,5554600,87.757669
2014-02-24,97.550003,98.239998,97.18,97.32,4887800,87.595654
2014-02-25,96.839996,96.980003,95.82,96.410004,5989200,86.776586
2014-02-26,96.660004,97.910004,96.339996,97.199997,4753900,87.487642
2014-02-27,97.209999,97.639999,96.519997,96.699997,4337700,87.037603
2014-02-28,96.629997,97.519997,96.300003,96.970001,5411100,87.280628
2014-03-03,96.32,96.669998,95.599998,96.309998,4859200,86.686573
2014-03-04,97.199997,97.459999,96.559998,97.019997,6261300,87.325628
2014-03-05,96.540001,96.900002,95.879997,96.370003,5384800,86.740582
2014-03-06,96.949997,98.150002,96.660004,97.599998,6714300,87.847675
2014-03-07,97.779999,97.870003,96.50,97.050003,5259200,87.352636
2014-03-10,96.639999,96.800003,95.860001,96.75,4640300,87.08261
2014-03-11,97.089996,97.910004,96.620003,96.839996,5731200,87.163614
2014-03-12,96.300003,97.239998,96.300003,96.82,4448600,87.145615
2014-03-13,97.199997,97.730003,95.059998,95.610001,8434600,86.056521
2014-03-14,95.449997,96.25,95.199997,95.389999,5002000,85.858502
2014-03-17,95.989998,96.449997,95.550003,95.669998,4697200,86.110523
2014-03-18,96.120003,96.650002,95.699997,96.410004,4921300,86.776586
2014-03-19,96.089996,96.720001,95.25,96.040001,5109200,86.443555
2014-03-20,95.709999,96.239998,95.099998,96.209999,4396000,86.596567
2014-03-21,97.07,97.629997,96.669998,97.389999,8339700,87.65866
2014-03-24,97.599998,97.599998,96.419998,96.849998,4808600,87.172616
2014-03-25,97.360001,99.339996,97.150002,98.589996,9070400,88.738751
2014-03-26,99.279999,99.599998,97.800003,97.800003,5610200,88.027695
2014-03-27,97.82,98.889999,97.290001,98.449997,4947700,88.612741
2014-03-28,98.910004,99.620003,98.779999,99.389999,5821500,89.458817
2014-03-31,100.00,100.629997,99.050003,99.370003,5772600,89.440818
2014-04-01,98.940002,100.080002,98.940002,99.809998,4814300,89.836848
2014-04-02,100.040001,102.760002,99.879997,102.629997,9358300,92.37507
2014-04-03,101.919998,103.199997,101.610001,102.550003,8230200,92.303069
2014-04-04,102.889999,103.379997,101.910004,102.169998,4889200,91.961034
2014-04-07,101.610001,102.07,100.410004,101.110001,5215100,91.006953
2014-04-08,100.980003,103.25,100.959999,102.389999,6626900,92.159053
2014-04-09,102.650002,103.199997,101.849998,102.989998,4062000,92.699099
2014-04-10,102.910004,103.720001,101.989998,102.260002,4538900,92.042045
2014-04-11,101.099998,102.099998,100.970001,101.449997,5363900,91.312977
2014-04-14,102.18,102.830002,100.949997,102.779999,4114100,92.510083
2014-04-15,102.629997,103.089996,101.260002,102.50,6317900,92.258062
2014-04-16,102.620003,103.150002,102.209999,102.93,3801400,93.190599
2014-04-17,103.050003,103.440002,102.599998,102.830002,3556800,93.100063
2014-04-21,102.900002,102.980003,101.550003,102.639999,3821400,92.928039
2014-04-22,102.779999,104.139999,102.760002,103.690002,4528500,93.878689
2014-04-23,103.559998,104.620003,103.18,103.379997,6427400,93.598017
2014-04-24,106.019997,107.400002,104.790001,105.279999,8849200,95.318237
2014-04-25,105.029999,105.279999,103.290001,104.690002,5731800,94.784067
2014-04-28,104.989998,105.419998,103.25,104.260002,4036200,94.394754
2014-04-29,104.790001,105.50,103.830002,105.300003,4975800,95.336348
2014-04-30,105.230003,106.239998,104.989998,105.400002,5199300,95.426885
2014-05-01,105.199997,105.790001,104.629997,105.07,2970800,95.128108
2014-05-02,104.93,105.580002,104.730003,105.010002,2677000,95.073788
2014-05-05,104.660004,104.800003,103.809998,104.519997,3166400,94.630147
2014-05-06,104.209999,104.470001,103.599998,103.870003,2836300,94.041657
2014-05-07,104.099998,104.660004,103.43,104.620003,3399800,94.720691
2014-05-08,104.550003,105.019997,104.150002,104.940002,3118400,95.010412
2014-05-09,104.959999,105.300003,104.300003,105.059998,2761800,95.119053
2014-05-12,105.709999,106.50,105.650002,106.199997,3664200,96.151183
2014-05-13,106.50,108.209999,105.82,107.150002,3951500,97.011297
2014-05-14,106.849998,107.040001,106.300003,106.529999,3082300,96.44996
2014-05-15,106.489998,106.739998,104.040001,104.989998,5151000,95.055676
2014-05-16,105.050003,106.050003,104.169998,106.029999,4403300,95.997271
2014-05-19,105.419998,105.529999,104.720001,105.389999,3924300,95.417829
2014-05-20,104.790001,104.809998,100.720001,101.559998,9277600,91.950228
2014-05-21,101.480003,103.00,101.480003,102.879997,5460200,93.145327
2014-05-22,102.900002,103.879997,102.510002,103.080002,3112300,93.326407
2014-05-23,103.150002,104.150002,103.150002,104.029999,2888600,94.186514
2014-05-27,104.199997,104.480003,103.459999,103.68,3443400,93.869633
2014-05-28,103.529999,103.860001,102.849998,102.910004,3353300,93.172495
2014-05-29,103.279999,103.669998,102.559998,103.599998,3071200,93.797201
2014-05-30,102.900002,102.980003,101.550003,102.230003,5939300,92.556837
2014-06-02,102.419998,103.940002,102.010002,103.760002,3747000,93.942065
2014-06-03,103.419998,104.57,103.050003,104.489998,3643600,94.602987
2014-06-04,104.419998,105.099998,104.07,104.309998,2879900,94.440019
2014-06-05,104.800003,107.120003,104.769997,106.959999,5389200,96.839273
2014-06-06,107.080002,108.360001,106.980003,108.18,4299600,97.943836
2014-06-09,107.739998,109.300003,107.660004,108.75,3900400,98.459901
2014-06-10,108.50,109.50,108.400002,109.309998,4752700,98.966911
2014-06-11,108.93,108.980003,108.330002,108.690002,2738800,98.405581
2014-06-12,108.470001,108.50,106.440002,106.650002,3408600,96.558608
2014-06-13,106.550003,107.230003,106.07,106.769997,2009100,96.667249
2014-06-16,106.50,106.879997,105.730003,106.809998,2137200,96.703465
2014-06-17,106.510002,107.00,106.00,106.669998,2138400,96.576712
2014-06-18,106.629997,107.599998,106.050003,107.480003,2218700,97.310074
2014-06-19,106.989998,107.419998,106.690002,107.25,2592400,97.101834
2014-06-20,108.050003,109.529999,107.639999,109.379997,7762900,99.030287
2014-06-23,109.25,109.849998,108.290001,108.779999,2839500,98.487061
2014-06-24,108.559998,109.339996,107.00,107.809998,2864200,97.608843
2014-06-25,107.480003,108.879997,107.349998,108.440002,2176200,98.179236
2014-06-26,108.550003,108.800003,107.849998,108.519997,1522900,98.251661
2014-06-27,108.339996,108.879997,107.730003,108.779999,3632100,98.487061
2014-06-30,108.68,109.029999,107.970001,108.669998,2249200,98.387469
2014-07-01,109.080002,109.75,109.010002,109.169998,2346300,98.840158
2014-07-02,109.32,109.949997,109.300003,109.559998,1849000,99.193255
2014-07-03,109.900002,111.160004,109.690002,111.080002,2876200,100.569434
2014-07-07,110.18,110.449997,109.57,110.160004,2697100,99.736488
2014-07-08,110.209999,110.379997,109.400002,109.459999,2450600,99.102719
2014-07-09,109.790001,110.290001,109.419998,110.139999,2270600,99.718377
2014-07-10,108.139999,109.57,107.800003,109.360001,2303600,99.012183
2014-07-11,109.50,109.989998,108.650002,109.959999,1992300,99.555408
2014-07-14,110.43,111.040001,110.089996,110.089996,2375100,99.673105
2014-07-15,110.25,110.419998,109.400002,109.849998,3212900,99.455816
2014-07-16,110.18,111.459999,109.919998,111.400002,3974100,100.859155
2014-07-17,110.400002,110.669998,108.93,109.07,3164700,99.374057
2014-07-18,109.43,110.169998,109.050003,110.169998,2424900,100.376269
2014-07-21,110.00,110.550003,109.449997,110.230003,2075900,100.43094
2014-07-22,110.839996,111.279999,109.800003,110.059998,2879400,100.276048
2014-07-23,109.790001,109.980003,108.209999,108.379997,4471400,98.745393
2014-07-24,105.599998,106.230003,104.089996,105.040001,8690300,95.702311
2014-07-25,104.139999,105.349998,104.099998,104.849998,4126200,95.529199
2014-07-28,104.779999,104.900002,103.169998,104.150002,4474300,94.89143
2014-07-29,105.00,106.440002,104.690002,104.690002,7947100,95.383426
2014-07-30,105.080002,105.32,103.029999,103.379997,5856900,94.189876
2014-07-31,102.239998,102.690002,100.739998,100.75,6711400,91.793676
2014-08-01,100.519997,100.849998,99.110001,100.519997,6011900,91.584119
2014-08-04,100.360001,102.050003,100.099998,101.809998,5183900,92.759444
2014-08-05,101.110001,102.470001,100.940002,101.50,5685400,92.477004
2014-08-06,100.760002,101.849998,100.610001,101.489998,5526900,92.467891
2014-08-07,102.660004,103.470001,101.879997,101.940002,5752800,92.877892
2014-08-08,102.010002,103.440002,101.779999,103.279999,4690200,94.098767
2014-08-11,104.610001,104.849998,103.93,104.50,5197900,95.210314
2014-08-12,104.589996,105.160004,104.129997,104.330002,4200900,95.055428
2014-08-13,104.330002,105.50,104.330002,105.160004,4664900,95.811646
2014-08-14,105.510002,106.00,104.989998,105.660004,4178800,96.267198
2014-08-15,106.010002,106.419998,105.129997,105.739998,4099200,96.340081
2014-08-18,106.690002,107.099998,106.279999,106.980003,3478600,97.469854
2014-08-19,107.260002,107.699997,106.870003,107.300003,3639200,97.761407
2014-08-20,107.389999,108.150002,107.199997,107.699997,5341600,98.125843
2014-08-21,108.169998,108.57,107.540001,107.970001,4118100,98.371845
2014-08-22,107.580002,107.82,106.540001,107.309998,4603700,97.770513
2014-08-25,107.959999,108.330002,107.730003,107.970001,3014100,98.371845
2014-08-26,108.050003,108.639999,107.980003,108.059998,2865800,98.453841
2014-08-27,108.129997,108.919998,108.080002,108.550003,3281900,98.900286
2014-08-28,108.019997,108.82,107.800003,108.650002,3227800,98.991395
2014-08-29,108.900002,109.099998,108.25,109.07,4437200,99.374057
2014-09-02,109.029999,109.730003,108.830002,108.919998,4040200,99.23739
2014-09-03,109.449997,109.660004,108.050003,108.459999,4669000,98.818283
2014-09-04,108.300003,109.489998,108.160004,108.82,4604000,99.146281
2014-09-05,109.00,109.18,108.190002,108.540001,4305000,98.891173
2014-09-08,108.230003,108.459999,107.519997,107.910004,3496900,98.317181
2014-09-09,107.82,108.199997,107.190002,107.400002,3578500,97.852516
2014-09-10,105.610001,106.120003,105.379997,105.93,8154700,96.513193
2014-09-11,105.660004,105.660004,104.589996,105.589996,5460100,96.203414
2014-09-12,104.970001,105.089996,104.400002,105.019997,6904200,95.684085
2014-09-15,104.32,104.900002,103.220001,104.860001,7051900,95.538312
2014-09-16,104.209999,105.830002,103.769997,104.860001,5289700,95.538312
2014-09-17,105.18,105.410004,103.879997,103.989998,5122200,94.74565
2014-09-18,104.300003,104.550003,103.400002,104.339996,3915800,95.064534
2014-09-19,104.849998,105.00,102.080002,102.510002,8285400,93.39722
2014-09-22,102.099998,102.260002,100.82,100.900002,5093200,91.930343
2014-09-23,100.860001,101.089996,99.879997,99.989998,5710300,91.101236
2014-09-24,100.040001,101.489998,99.889999,101.199997,5797000,92.20367
2014-09-25,101.00,101.199997,99.190002,99.510002,4960800,90.66391
2014-09-26,99.440002,100.639999,99.239998,100.379997,2935900,91.456566
2014-09-29,99.349998,100.099998,98.260002,99.830002,3156400,90.955463
2014-09-30,100.029999,100.099998,98.800003,99.029999,3746100,90.226577
2014-10-01,98.639999,99.00,97.269997,97.610001,4827300,88.932812
2014-10-02,97.650002,97.980003,96.150002,97.410004,4460800,88.750594
2014-10-03,98.040001,98.339996,97.029999,97.389999,3921900,88.732368
2014-10-06,97.809998,98.129997,96.910004,98.00,3982400,89.288142
2014-10-07,97.089996,97.510002,94.690002,94.699997,6479500,86.281497
2014-10-08,94.580002,96.860001,93.639999,96.650002,6214200,88.058153
2014-10-09,96.209999,96.519997,93.239998,93.50,6414500,85.188176
2014-10-10,93.239998,94.57,91.610001,93.129997,6179100,84.851065
2014-10-13,93.290001,94.059998,91.620003,91.68,5852400,83.529968
2014-10-14,92.510002,95.010002,92.389999,92.800003,6791300,84.550406
2014-10-15,91.43,92.75,90.050003,92.589996,9377600,84.359069
2014-10-16,90.269997,94.150002,90.269997,93.239998,7439400,85.598429
2014-10-17,94.199997,95.599998,93.980003,95.050003,7442600,87.260094
2014-10-20,94.529999,95.300003,93.269997,94.029999,4270800,86.323685
2014-10-21,95.040001,96.32,95.040001,95.889999,3990500,88.031247
2014-10-22,95.529999,95.980003,94.050003,94.57,6211300,86.819429
2014-10-23,97.599998,99.940002,97.339996,99.269997,11670100,91.134234
2014-10-24,99.510002,99.68,98.370003,99.440002,4133800,91.290307
2014-10-27,98.68,98.769997,97.150002,98.540001,4346100,90.464065
2014-10-28,99.440002,101.160004,99.029999,101.160004,5069600,92.869344
2014-10-29,101.529999,101.839996,99.839996,100.190002,4426400,91.97884
2014-10-30,99.629997,100.580002,99.059998,100.160004,2650900,91.951299
2014-10-31,101.349998,102.370003,100.839996,101.410004,5367700,93.098855
2014-11-03,101.610001,101.760002,99.769997,100.220001,4434300,92.00638
2014-11-04,99.75,100.00,98.040001,98.610001,4849000,90.528328
2014-11-05,99.449997,99.639999,98.449997,99.410004,3515600,91.262766
2014-11-06,99.510002,100.989998,99.239998,100.910004,3427700,92.639833
2014-11-07,101.260002,101.830002,100.900002,101.760002,2708200,93.420169
2014-11-10,101.860001,102.550003,101.860001,102.209999,3308100,93.833286
2014-11-11,102.309998,102.800003,101.599998,102.529999,2464400,94.127059
2014-11-12,102.169998,103.220001,101.519997,102.989998,2808700,94.549359
2014-11-13,103.059998,103.18,100.68,101.110001,3924100,92.823439
2014-11-14,101.00,101.699997,100.650002,101.339996,2660500,93.034585
2014-11-17,101.25,102.080002,100.449997,101.699997,2477000,93.365081
2014-11-18,101.699997,102.449997,101.309998,102.040001,2761200,93.67722
2014-11-19,101.860001,102.300003,100.889999,101.300003,4679100,92.997869
2014-11-20,100.330002,102.139999,100.07,102.089996,3052600,93.723118
2014-11-21,104.300003,107.120003,104.199997,106.449997,8738000,97.725791
2014-11-24,106.400002,106.470001,105.099998,105.959999,4108600,97.275951
2014-11-25,106.099998,106.629997,105.330002,106.239998,3321500,97.533002
2014-11-26,106.290001,106.440002,105.449997,105.790001,2463800,97.119885
2014-11-28,104.389999,104.610001,100.120003,100.599998,5780900,92.355234
2014-12-01,100.239998,100.470001,97.790001,99.00,7431800,90.886365
2014-12-02,99.480003,99.959999,98.720001,99.510002,3900400,91.354569
2014-12-03,100.040001,101.459999,99.959999,100.18,6930700,91.969657
2014-12-04,99.690002,100.870003,99.510002,99.669998,3390100,91.501453
2014-12-05,99.809998,99.959999,98.709999,98.779999,3605000,90.684394
2014-12-08,98.660004,98.760002,95.199997,95.25,7192100,87.4437
2014-12-09,94.169998,96.169998,93.800003,95.449997,6562900,87.627306
2014-12-10,94.910004,95.019997,92.75,93.019997,6749600,85.396458
2014-12-11,93.68,94.290001,92.529999,92.690002,4664900,85.093509
2014-12-12,92.00,92.00,89.959999,90.50,10327200,83.08299
2014-12-15,91.25,91.290001,89.389999,89.75,6924100,82.394457
2014-12-16,89.230003,92.25,89.150002,89.339996,7649500,82.018056
2014-12-17,89.400002,90.139999,88.029999,89.75,8671600,82.394457
2014-12-18,91.889999,91.889999,90.550003,91.690002,8344400,84.175465
2014-12-19,91.580002,91.980003,90.879997,91.709999,9689200,84.193823
2014-12-22,92.459999,92.809998,91.849998,92.32,4577200,84.75383
2014-12-23,92.989998,93.940002,92.650002,93.50,3554200,85.837122
2014-12-24,93.639999,93.980003,93.269997,93.720001,1654200,86.039093
2014-12-26,93.949997,94.660004,93.720001,94.230003,3127800,86.507298
2014-12-29,94.199997,94.279999,93.589996,93.709999,2390500,86.029911
2014-12-30,93.599998,93.629997,92.510002,92.589996,3197400,85.001699
2014-12-31,92.889999,93.57,91.449997,91.529999,3251100,84.028574
2015-01-02,91.769997,92.370003,90.660004,91.879997,3767900,84.349888
2015-01-05,90.349998,90.419998,86.599998,87.029999,11301400,79.897376
2015-01-06,87.279999,87.68,85.169998,86.470001,8660600,79.383274
2015-01-07,87.370003,88.139999,86.419998,87.809998,6511100,80.613449
2015-01-08,89.18,89.279999,87.839996,88.709999,7617800,81.43969
2015-01-09,88.760002,88.889999,87.019997,87.650002,4857100,80.466566
2015-01-12,87.730003,87.769997,86.07,86.889999,4351600,79.76885
2015-01-13,87.68,87.900002,85.199997,86.370003,5078100,79.291471
2015-01-14,84.889999,86.220001,84.269997,86.07,10365200,79.016055
2015-01-15,86.029999,86.169998,84.300003,84.32,6683900,78.044204
2015-01-16,84.239998,84.32,83.050003,83.860001,10424800,77.618442
2015-01-20,84.419998,84.50,83.190002,83.970001,5937300,77.720255
2015-01-21,83.589996,85.400002,83.589996,85.370003,6613100,79.016057
2015-01-22,86.050003,87.360001,85.43,86.82,5567800,80.358133
2015-01-23,86.790001,87.00,85.199997,85.610001,5027500,79.238192
2015-01-26,85.360001,86.260002,84.900002,86.029999,8140500,79.626931
2015-01-27,79.739998,81.349998,79.099998,79.849998,27489500,73.906897
2015-01-28,80.400002,81.199997,79.959999,80.010002,14269300,74.054992
2015-01-29,79.910004,80.18,78.809998,80.00,9157000,74.045734
2015-01-30,79.510002,80.82,79.419998,79.970001,8150700,74.017968
2015-02-02,80.080002,80.879997,79.489998,80.839996,7149000,74.823211
2015-02-03,81.220001,84.110001,81.150002,83.919998,10895300,77.673974
2015-02-04,82.779999,83.32,81.660004,81.949997,8806500,75.850596
2015-02-05,82.400002,83.629997,81.870003,83.57,6640200,77.350025
2015-02-06,83.599998,84.139999,82.800003,83.209999,5581500,77.016819
2015-02-09,83.050003,84.870003,82.949997,84.669998,7693800,78.368152
2015-02-10,85.00,85.00,83.459999,83.900002,6569100,77.655465
2015-02-11,83.559998,83.669998,82.239998,83.410004,5722600,77.201937
2015-02-12,84.080002,84.25,83.309998,83.529999,4623000,77.313001
2015-02-13,84.110001,85.489998,84.029999,85.129997,5645500,78.793915
2015-02-17,84.860001,85.580002,84.199997,85.379997,3924400,79.025308
2015-02-18,84.919998,85.809998,84.580002,84.800003,3568600,78.488481
2015-02-19,83.809998,84.00,82.209999,83.300003,5733500,77.100124
2015-02-20,83.300003,84.620003,82.400002,84.440002,6029400,78.155275
2015-02-23,83.900002,83.980003,83.139999,83.489998,5180000,77.275978
2015-02-24,83.769997,84.690002,83.599998,84.50,3678700,78.210807
2015-02-25,84.519997,85.360001,84.169998,85.150002,3449500,78.81243
2015-02-26,85.099998,85.099998,83.559998,83.800003,4457000,77.56291
2015-02-27,84.18,84.18,82.889999,82.900002,4370500,76.729894
2015-03-02,82.900002,83.07,82.239998,83.00,4155000,76.822449
2015-03-03,82.709999,83.790001,82.650002,82.839996,4331700,76.674355
2015-03-04,82.57,82.610001,80.830002,81.730003,6863600,75.646977
2015-03-05,81.730003,81.730003,80.059998,81.510002,7123500,75.44335
2015-03-06,80.370003,81.209999,79.550003,80.059998,7913800,74.101266
2015-03-09,80.169998,81.339996,80.099998,80.809998,4740500,74.795445
2015-03-10,80.019997,80.760002,79.739998,79.910004,4850500,73.962436
2015-03-11,80.150002,80.150002,79.260002,79.699997,4612200,73.76806
2015-03-12,80.269997,80.480003,79.800003,80.190002,3612500,74.221595
2015-03-13,79.900002,79.910004,78.190002,79.230003,7272700,73.333047
2015-03-16,79.57,80.00,79.059998,79.970001,3598500,74.017968
2015-03-17,79.349998,79.349998,78.25,78.449997,6979900,72.611095
2015-03-18,78.25,81.440002,78.25,81.330002,12154300,75.276746
2015-03-19,80.50,80.50,79.559998,80.089996,5236200,74.129032
2015-03-20,80.620003,81.25,80.190002,81.190002,8216600,75.147167
2015-03-23,81.190002,81.919998,81.019997,81.089996,4704000,75.054604
2015-03-24,81.150002,81.199997,80.199997,80.480003,3978700,74.490012
2015-03-25,81.029999,81.040001,79.830002,79.860001,4803000,73.916155
2015-03-26,79.639999,80.800003,79.510002,79.879997,4238500,73.934663
2015-03-27,79.459999,79.879997,78.760002,79.669998,6336900,73.740294
2015-03-30,80.010002,81.519997,80.00,81.370003,4621200,75.31377
2015-03-31,80.510002,80.650002,79.809998,80.029999,4848600,74.0735
2015-04-01,80.029999,80.519997,79.389999,79.639999,4446200,73.712528
2015-04-02,79.599998,80.50,79.400002,80.239998,3555300,74.26787
2015-04-06,80.349998,82.00,79.980003,81.489998,4495400,75.424834
2015-04-07,81.220001,81.43,80.50,80.540001,3526300,74.545544
2015-04-08,80.839996,81.239998,79.919998,80.440002,4196200,74.452988
2015-04-09,80.50,81.209999,80.279999,80.68,4291900,74.675123
2015-04-10,81.099998,82.800003,80.739998,82.599998,6831900,76.452219
2015-04-13,82.599998,82.610001,81.599998,82.139999,5293900,76.026457
2015-04-14,82.550003,83.239998,81.540001,83.00,5898700,76.822449
2015-04-15,83.290001,85.730003,83.00,85.160004,9643800,78.821688
2015-04-16,84.400002,84.900002,84.00,84.339996,5692300,78.709694
2015-04-17,83.50,83.589996,82.660004,83.279999,5314000,77.720459
2015-04-20,83.959999,84.75,83.879997,84.599998,3914600,78.952339
2015-04-21,84.660004,84.970001,83.610001,83.919998,5620900,78.317734
2015-04-22,84.129997,84.940002,83.089996,84.870003,6520700,79.204319
2015-04-23,86.849998,87.50,83.849998,84.790001,18917600,79.129658
2015-04-24,84.699997,85.169998,84.019997,84.599998,5848100,78.952339
2015-04-27,84.769997,85.940002,84.400002,85.330002,5912000,79.63361
2015-04-28,85.419998,86.220001,84.50,86.199997,5736500,80.445526
2015-04-29,85.690002,87.919998,85.459999,87.50,7021800,81.658745
2015-04-30,86.849998,87.300003,86.230003,86.879997,5460100,81.080132
2015-05-01,87.690002,88.279999,86.760002,87.370003,4850100,81.537426
2015-05-04,87.730003,87.959999,87.169998,87.300003,2754500,81.472099
2015-05-05,87.57,88.220001,86.699997,87.00,4623700,81.192123
2015-05-06,87.75,87.940002,86.419998,86.989998,4464700,81.182789
2015-05-07,86.650002,86.879997,85.889999,86.43,3892800,80.660175
2015-05-08,87.779999,87.839996,86.699997,87.309998,3577100,81.481426
2015-05-11,88.400002,89.440002,88.089996,88.769997,6882600,82.84396
2015-05-12,88.190002,88.339996,87.260002,88.160004,4066400,82.274688
2015-05-13,88.589996,89.07,88.209999,88.440002,3178300,82.535995
2015-05-14,88.779999,89.589996,88.650002,88.739998,3228400,82.815964
2015-05-15,88.50,88.559998,87.599998,88.43,3205000,82.526661
2015-05-18,88.389999,88.50,87.650002,88.290001,3074400,82.396007
2015-05-19,87.889999,87.910004,86.510002,87.239998,5676800,81.4161
2015-05-20,87.629997,88.129997,87.129997,87.93,3841500,82.060039
2015-05-21,88.230003,89.620003,87.940002,89.330002,8155500,83.366581
2015-05-22,89.18,89.50,88.629997,88.629997,3483800,82.713307
2015-05-26,88.129997,88.150002,87.290001,87.839996,3149600,81.976044
2015-05-27,87.989998,88.82,87.650002,87.919998,4517100,82.050705
2015-05-28,87.330002,87.449997,85.730003,86.010002,5899100,80.268215
2015-05-29,85.739998,86.330002,85.110001,85.32,4685700,79.624275
2015-06-01,86.059998,86.370003,84.699997,85.529999,3976900,79.820255
2015-06-02,85.209999,86.68,85.07,86.169998,2817800,80.41753
2015-06-03,86.599998,87.059998,85.809998,86.230003,2835900,80.47353
2015-06-04,85.50,86.400002,85.32,85.470001,3775200,79.764263
2015-06-05,85.010002,86.50,84.910004,86.050003,3937600,80.305546
2015-06-08,85.800003,86.480003,85.779999,86.150002,3355800,80.398868
2015-06-09,86.459999,87.620003,86.419998,86.730003,3984900,80.940151
2015-06-10,87.449997,88.709999,87.360001,88.480003,4717100,82.573326
2015-06-11,88.620003,88.760002,87.919998,88.169998,2872900,82.284016
2015-06-12,87.949997,88.410004,87.57,87.849998,2212800,81.985378
2015-06-15,87.139999,87.389999,86.349998,87.129997,2721000,81.313442
2015-06-16,86.790001,87.019997,86.239998,86.589996,2895000,80.80949
2015-06-17,86.889999,87.550003,86.32,87.25,3402800,81.425434
2015-06-18,86.830002,87.739998,86.830002,87.440002,3372600,81.602753
2015-06-19,87.269997,87.959999,87.150002,87.519997,3910900,81.677407
2015-06-22,87.970001,88.32,87.709999,88.269997,3648600,82.377339
2015-06-23,88.419998,88.620003,88.010002,88.449997,2539000,82.545323
2015-06-24,88.790001,88.809998,88.07,88.169998,3413600,82.284016
2015-06-25,88.220001,88.330002,86.660004,86.720001,3239100,80.930817
2015-06-26,86.50,86.949997,85.809998,86.82,4387300,81.024139
2015-06-29,86.220001,86.739998,85.099998,85.300003,4747300,79.605614
2015-06-30,86.089996,86.25,84.800003,84.82,4077900,79.157654
2015-07-01,85.389999,85.449997,83.540001,83.949997,5296200,78.34573
2015-07-02,84.529999,84.779999,83.849998,84.379997,2582200,78.747025
2015-07-06,83.650002,84.150002,82.730003,83.150002,4896600,77.59914
2015-07-07,82.989998,84.120003,81.849998,83.989998,5192000,78.383061
2015-07-08,83.050003,83.230003,81.760002,82.269997,4325100,76.777882
2015-07-09,83.43,83.699997,81.459999,81.690002,4460700,76.236606
2015-07-10,82.639999,82.910004,81.870003,82.150002,3495000,76.665897
2015-07-13,82.870003,84.029999,82.68,83.639999,4228500,78.056427
2015-07-14,83.529999,84.68,83.519997,84.459999,3797700,78.821686
2015-07-15,84.550003,84.860001,83.75,84.160004,3661700,78.541717
2015-07-16,84.75,84.889999,83.410004,83.760002,3686000,78.890202
2015-07-17,83.550003,83.650002,82.760002,83.160004,2931500,78.325088
2015-07-20,83.059998,83.290001,82.139999,82.25,4291400,77.467992
2015-07-21,81.800003,82.889999,81.25,82.220001,4691900,77.439737
2015-07-22,81.00,81.120003,79.150002,79.760002,10180700,75.122762
2015-07-23,77.699997,79.040001,76.650002,76.879997,13909900,72.4102
2015-07-24,76.910004,77.089996,75.849998,76.099998,9175900,71.675551
2015-07-27,75.18,75.720001,74.769997,75.32,10269600,70.940901
2015-07-28,75.919998,78.150002,75.790001,77.779999,15699000,73.257876
2015-07-29,77.300003,77.459999,76.510002,77.330002,13794800,72.834042
2015-07-30,76.980003,78.370003,76.68,78.349998,7386200,73.794736
2015-07-31,78.599998,79.040001,78.150002,78.629997,6203600,74.058455
2015-08-03,78.419998,78.43,76.75,77.260002,6443300,72.768112
2015-08-04,77.330002,77.860001,76.32,76.599998,5822300,72.146481
2015-08-05,77.50,77.919998,76.720001,76.879997,4581900,72.4102
2015-08-06,76.980003,77.650002,76.18,77.459999,5609500,72.956481
2015-08-07,77.519997,78.150002,76.940002,77.290001,7851300,72.796366
2015-08-10,78.040001,80.309998,77.900002,80.160004,9041600,75.499507
2015-08-11,78.730003,78.93,77.230003,78.040001,8992500,73.502761
2015-08-12,77.309998,79.120003,76.919998,78.919998,7236800,74.331596
2015-08-13,78.550003,78.580002,77.699997,77.760002,5662500,73.239042
2015-08-14,77.660004,78.730003,77.599998,78.489998,3811500,73.926596
2015-08-17,78.129997,78.639999,77.209999,78.540001,5226800,73.973692
2015-08-18,78.510002,79.00,78.18,78.82,5146400,74.237411
2015-08-19,78.25,78.540001,77.050003,77.410004,5854700,72.909392
2015-08-20,77.279999,77.830002,76.410004,76.410004,7767300,71.967532
2015-08-21,75.940002,76.300003,74.959999,75.00,11805500,70.639506
2015-08-24,71.82,74.879997,70.230003,72.82,15209300,68.586251
2015-08-25,75.220001,75.489998,72.029999,72.059998,9427200,67.870435
2015-08-26,73.82,74.080002,72.529999,73.870003,8288100,69.575207
2015-08-27,75.040001,76.220001,74.230003,75.660004,8537700,71.261137
2015-08-28,75.190002,76.019997,74.629997,75.949997,6649500,71.53427
2015-08-31,75.32,76.769997,74.900002,76.440002,7019600,71.995787
2015-09-01,74.50,75.940002,74.459999,74.900002,9053100,70.545321
2015-09-02,75.900002,76.160004,74.949997,76.099998,5325900,71.675551
2015-09-03,75.949997,76.010002,73.779999,74.449997,11077100,70.12148
2015-09-04,73.00,73.660004,72.349998,73.099998,12007300,68.84997
2015-09-08,74.580002,74.620003,73.559998,74.300003,5647800,69.980207
2015-09-09,75.00,75.199997,72.779999,72.959999,5859200,68.718111
2015-09-10,72.889999,73.309998,72.029999,72.419998,6109100,68.209505
2015-09-11,72.230003,72.919998,71.879997,72.629997,4413800,68.407295
